replay_id,rank_tier,team_color,won,avg_boost,time_zero_boost,time_offensive_third,time_defensive_third,demos_inflicted,demos_taken,shots,goals,shooting_pct
6002f7ff-4cd1-4838-b05a-f169d6529e68,diamond-1,orange,1,156.05,40.440002,74.630005,198.93001,0,1,4,4,100.0
ac42da7c-d9b1-4c1b-bbde-062a29eadb93,diamond-1,blue,1,184.66,56.550003,236.24998,446.96002,1,0,7,1,14.285714
ac42da7c-d9b1-4c1b-bbde-062a29eadb93,diamond-1,orange,0,147.65,121.76,209.04001,544.48,0,1,4,0,0.0
3cd69d6a-9289-4061-82a8-824b459ef6d0,diamond-1,blue,1,150.93001,96.72,248.18,381.69,5,3,7,5,71.42857
3cd69d6a-9289-4061-82a8-824b459ef6d0,diamond-1,orange,0,154.37,69.009995,125.19,555.59,3,5,5,1,20.0
d8c75a05-d4cd-4102-838c-edd8cb7dffbf,diamond-1,blue,1,178.39,25.78,170.48999,310.7,1,1,8,3,37.5
d8c75a05-d4cd-4102-838c-edd8cb7dffbf,diamond-1,orange,0,134.13,75.020004,137.14,359.7,1,1,4,0,0.0
d8795f6c-2c9f-42d5-b35a-3138210bc0c9,diamond-1,blue,1,139.03,134.08,194.5,374.79,3,1,8,3,37.5
d8795f6c-2c9f-42d5-b35a-3138210bc0c9,diamond-1,orange,0,163.46,90.92999,192.17,400.22998,1,3,0,0,0.0
545d6e3e-9ebf-42f9-85c7-cb9c523bbda6,diamond-1,blue,0,168.22,61.12,147.6,499.65002,0,1,1,1,100.0
545d6e3e-9ebf-42f9-85c7-cb9c523bbda6,diamond-1,orange,1,160.98,83.69,183.67,403.77002,1,0,8,4,50.0
8358f247-bdbb-4394-9896-75c31757e43f,diamond-1,blue,1,157.29001,22.400002,78.78,161.14,0,0,3,2,66.666664
8358f247-bdbb-4394-9896-75c31757e43f,diamond-1,orange,0,149.09,39.46,81.29,169.18001,0,0,0,0,0.0
206b9d87-e165-415f-bc9a-301c994e617a,diamond-1,blue,1,147.4,92.47,181.72,550.86,0,4,5,3,60.0
206b9d87-e165-415f-bc9a-301c994e617a,diamond-1,orange,0,159.54001,116.86,236.86002,490.52002,4,0,6,2,33.333332
1c60a534-eadc-4710-a3b0-f75ef3a1e66d,diamond-1,blue,0,166.31999,72.560005,125.72,570.43,1,3,4,0,0.0
1c60a534-eadc-4710-a3b0-f75ef3a1e66d,diamond-1,orange,1,191.93,59.739998,254.91,373.26,3,1,14,2,14.285714
ce102093-ad22-46da-8f17-617abd0bd599,diamond-1,blue,1,154.42,70.33,125.97,588.99,0,2,6,1,16.666666
ce102093-ad22-46da-8f17-617abd0bd599,diamond-1,orange,0,157.87,95.119995,228.43,413.92,2,0,5,0,0.0
d35ede30-275d-4a32-8924-16ac4c76d315,diamond-1,blue,1,176.72,83.69,311.53,524.15,7,0,6,4,66.666664
d35ede30-275d-4a32-8924-16ac4c76d315,diamond-1,orange,0,130.33,213.20999,210.4,678.97,0,7,6,3,50.0
17050812-107a-43f8-84e9-83de911373c7,diamond-1,blue,1,161.09,69.479996,203.38,446.36002,0,1,9,5,55.555557
17050812-107a-43f8-84e9-83de911373c7,diamond-1,orange,0,160.42,130.29001,168.03,481.82,1,0,5,1,20.0
86a594af-69db-43f2-88f7-f9315b0fa304,diamond-1,blue,1,152.9,100.520004,170.24,501.12,1,0,7,2,28.571428
86a594af-69db-43f2-88f7-f9315b0fa304,diamond-1,orange,0,179.02,61.18,197.75,470.38,0,1,5,0,0.0
a34ef777-a728-4182-9f09-4cfe54082623,diamond-1,blue,1,160.62,84.75,295.09,482.88,1,0,11,5,45.454544
a34ef777-a728-4182-9f09-4cfe54082623,diamond-1,orange,0,155.82,104.55,151.76,675.92,0,1,6,3,50.0
17296433-5120-4aaf-bf47-aad107a06d0c,diamond-1,blue,1,145.22,281.74,456.02997,907.72,3,8,11,3,27.272728
17296433-5120-4aaf-bf47-aad107a06d0c,diamond-1,orange,0,167.57,148.04999,417.45,997.23,8,3,10,2,20.0
18bcd755-75ff-4104-9bc9-5e92fd7e02cb,diamond-1,blue,1,162.98999,82.99,198.45,477.9,1,2,6,3,50.0
18bcd755-75ff-4104-9bc9-5e92fd7e02cb,diamond-1,orange,0,151.52,136.83,250.45,387.84,2,1,6,0,0.0
2fea7cf0-57f0-4109-9e0f-e58f77df2c49,diamond-1,blue,0,172.83,62.94,110.08,378.28,1,2,0,0,0.0
2fea7cf0-57f0-4109-9e0f-e58f77df2c49,diamond-1,orange,1,159.87,69.92999,185.2,306.16,2,1,7,3,42.857143
ea846142-2b3e-4c74-835c-68991afb30be,diamond-1,blue,1,173.27,46.39,221.77002,507.62,4,0,9,3,33.333332
ea846142-2b3e-4c74-835c-68991afb30be,diamond-1,orange,0,159.03,105.6,205.52,527.20996,0,4,4,2,50.0
bcb99f60-ec4a-4b40-b95b-ac1f3eca0179,diamond-1,blue,1,156.34,111.71001,213.81,474.90997,1,2,8,2,25.0
bcb99f60-ec4a-4b40-b95b-ac1f3eca0179,diamond-1,orange,0,162.03,75.29,199.09,483.93,2,1,2,1,50.0
4e0b9d24-fd9c-4fe4-b501-d4b5988d2620,diamond-1,blue,1,158.26,82.869995,150.58,313.34003,6,1,5,4,80.0
4e0b9d24-fd9c-4fe4-b501-d4b5988d2620,diamond-1,orange,0,129.77,60.81,91.25,387.07,1,6,0,0,0.0
2f103fce-1c99-4ec8-8a6f-9a08a5a91579,diamond-1,blue,1,175.93,61.84,202.95999,506.94,2,0,7,2,28.571428
2f103fce-1c99-4ec8-8a6f-9a08a5a91579,diamond-1,orange,0,145.05,111.479996,208.57,505.95,0,2,4,1,25.0
14154b46-9a6b-4646-b813-1f565bca92d9,diamond-1,blue,0,165.87,26.939999,77.94,430.31,1,0,3,2,66.666664
14154b46-9a6b-4646-b813-1f565bca92d9,diamond-1,orange,1,164.2,52.839996,136.32,333.44,0,1,9,5,55.555557
dc8a6635-8f61-485d-b4fa-46c1d8119ed4,diamond-1,blue,0,155.05,118.64,260.96,507.93,3,1,8,2,25.0
dc8a6635-8f61-485d-b4fa-46c1d8119ed4,diamond-1,orange,1,146.14,88.43,190.82,568.95996,1,3,9,3,33.333332
a3ebac45-a012-44f0-8bf0-d883bc1f9534,diamond-1,blue,1,152.02,71.619995,266.84,310.66998,4,1,6,3,50.0
a3ebac45-a012-44f0-8bf0-d883bc1f9534,diamond-1,orange,0,158.58,73.490005,94.79,511.21002,1,4,2,1,50.0
71a9639c-8ef5-4f1b-932b-8cd1d6bae8b6,diamond-1,blue,1,159.53,106.54,249.18,419.17,2,2,10,3,30.0
71a9639c-8ef5-4f1b-932b-8cd1d6bae8b6,diamond-1,orange,0,164.95999,79.72,168.95,574.20996,2,2,2,1,50.0
f029aa16-cbe3-49ac-a9f4-14b578d2d07c,diamond-1,blue,1,158.01,116.89,250.34,480.89,2,1,6,3,50.0
f029aa16-cbe3-49ac-a9f4-14b578d2d07c,diamond-1,orange,0,178.31,96.91,199.15,594.09,1,2,5,2,40.0
8fb83c9f-f8fe-4e42-b594-96c2fca7833b,diamond-1,blue,0,160.07,124.89,142.82,573.89,3,2,5,2,40.0
8fb83c9f-f8fe-4e42-b594-96c2fca7833b,diamond-1,orange,1,150.06,67.19,215.68,490.62,2,3,12,7,58.333332
5b3cfd0a-fc73-4647-a830-27414ee5cc71,diamond-1,blue,0,180.73999,142.15,433.94,894.91003,4,2,12,1,8.333333
5b3cfd0a-fc73-4647-a830-27414ee5cc71,diamond-1,orange,1,173.73,57.15,407.87,969.81006,2,4,8,2,25.0
f90b1f3d-c2a8-479d-ab37-45d0a4c08867,diamond-1,blue,1,150.72,120.649994,205.74,520.55994,2,2,6,3,50.0
f90b1f3d-c2a8-479d-ab37-45d0a4c08867,diamond-1,orange,0,145.95,117.34001,244.44,464.58002,2,2,6,2,33.333332
cc52344d-0c01-4f62-80bf-d44326f79f7e,diamond-1,blue,1,179.8,40.84,206.15,501.02002,2,4,9,2,22.222221
cc52344d-0c01-4f62-80bf-d44326f79f7e,diamond-1,orange,0,163.48999,74.479996,178.41,555.56,4,2,5,1,20.0
49372774-4100-4ed3-a4bd-f3603bd817a1,diamond-1,blue,0,144.6,94.5,146.76,571.54,3,2,6,2,33.333332
49372774-4100-4ed3-a4bd-f3603bd817a1,diamond-1,orange,1,150.09999,126.34,250.44,474.65,2,3,10,4,40.0
c7bae7c7-9f70-4d92-9536-79822d1196d8,diamond-1,blue,1,147.49,109.94,196.48999,657.25,4,1,7,4,57.142857
c7bae7c7-9f70-4d92-9536-79822d1196d8,diamond-1,orange,0,147.5,105.979996,294.34,459.08002,1,4,6,3,50.0
91a5a3b6-bc2d-47df-b785-2ee4f50be521,diamond-1,blue,0,171.69,69.97,278.61,401.18997,2,3,5,1,20.0
91a5a3b6-bc2d-47df-b785-2ee4f50be521,diamond-1,orange,1,155.73999,62.65,128.48,629.52,3,2,6,5,83.333336
ac3eb930-88ab-460e-8c3f-480638641834,diamond-1,blue,1,150.14,162.11,270.1,562.22003,2,6,9,1,11.111111
ac3eb930-88ab-460e-8c3f-480638641834,diamond-1,orange,0,161.66,93.71001,250.99002,613.98,6,2,5,0,0.0
c3039313-af75-45b5-bccd-3e07b0304199,diamond-1,blue,1,170.13,110.67,307.62,445.11,2,0,11,3,27.272728
c3039313-af75-45b5-bccd-3e07b0304199,diamond-1,orange,0,155.47,98.44,142.8,651.53,0,2,2,2,100.0
a7e625e4-5dcc-4259-8846-6118d8255abd,diamond-1,blue,0,148.08,115.62,89.869995,605.63995,0,3,2,0,0.0
a7e625e4-5dcc-4259-8846-6118d8255abd,diamond-1,orange,1,173.76001,75.659996,301.68,309.16,3,0,5,1,20.0
da74692d-cd14-4efa-9d4c-b7314a0524cf,diamond-1,blue,1,171.33,36.96,154.36,297.69,1,1,8,4,50.0
da74692d-cd14-4efa-9d4c-b7314a0524cf,diamond-1,orange,0,149.67,52.51,92.350006,383.28003,1,1,4,1,25.0
2f9d41c1-9aff-499d-b932-770126d554a0,diamond-1,blue,0,172.09,42.59,51.879997,302.69,0,1,0,0,0.0
2f9d41c1-9aff-499d-b932-770126d554a0,diamond-1,orange,1,176.82,20.130001,146.70001,199.88,1,0,7,4,57.142857
ab0fc278-7521-4c1c-8aa3-35a252fa9287,diamond-1,blue,1,175.29999,79.01,184.51999,608.31,1,2,9,5,55.555557
ab0fc278-7521-4c1c-8aa3-35a252fa9287,diamond-1,orange,0,167.58,71.15,238.66998,543.44995,2,1,11,2,18.181818
7653f921-5939-4b6c-b087-038b040ff0f4,diamond-1,blue,0,160.26999,80.06,189.64,598.02,3,4,4,1,25.0
7653f921-5939-4b6c-b087-038b040ff0f4,diamond-1,orange,1,155.45,127.43,240.62999,509.24,4,3,9,5,55.555557
f47d4ecf-d8b2-4082-87af-a12ea15839a4,diamond-1,blue,0,163.70001,80.87,227.4,478.72003,4,1,5,2,40.0
f47d4ecf-d8b2-4082-87af-a12ea15839a4,diamond-1,orange,1,168.7,67.61,183.34,548.39,1,4,8,3,37.5
5e557467-7294-4f79-85d1-2714979c1c53,diamond-1,blue,1,155.5,154.42,204.37,763.81995,2,1,7,4,57.142857
5e557467-7294-4f79-85d1-2714979c1c53,diamond-1,orange,0,156.34999,206.39,273.84998,647.18,1,2,9,3,33.333332
c947cd09-ba81-4dd1-b7d7-f60cd42aaea2,diamond-1,blue,0,131.95999,101.3,199.12,543.20996,3,0,4,3,75.0
c947cd09-ba81-4dd1-b7d7-f60cd42aaea2,diamond-1,orange,1,144.91,152.51001,178.98001,587.02,0,3,6,5,83.333336
b075074a-1986-4314-bbcb-eb39c0601b1a,diamond-1,blue,0,138.65001,188.54001,250.83,842.14,4,4,9,4,44.444443
b075074a-1986-4314-bbcb-eb39c0601b1a,diamond-1,orange,1,130.04,296.92,397.69998,652.35,4,4,14,5,35.714287
ebb185b6-c67d-477d-8bea-bd6a7a8fc37f,diamond-1,blue,0,139.88,143.43,217.59,519.70996,2,1,5,2,40.0
ebb185b6-c67d-477d-8bea-bd6a7a8fc37f,diamond-1,orange,1,150.73,119.3,208.09,551.12,1,2,6,5,83.333336
71fe94d3-1ee0-4a3e-8162-920f404ca0bc,diamond-1,blue,0,167.53,91.53,241.72,329.59,0,1,7,0,0.0
71fe94d3-1ee0-4a3e-8162-920f404ca0bc,diamond-1,orange,1,171.43,41.55,160.17,461.55,1,0,5,2,40.0
9378522d-1e31-4e8d-aa75-f935c541e29e,diamond-1,blue,0,149.41,103.32,208.78,440.22998,0,2,7,1,14.285714
9378522d-1e31-4e8d-aa75-f935c541e29e,diamond-1,orange,1,171.78,56.95,240.71999,489.26,2,0,10,2,20.0
7bcb06cc-e64d-49d2-813d-9b650e39a67e,diamond-1,blue,0,169.01,58.53,146.33,569.98,2,0,5,0,0.0
7bcb06cc-e64d-49d2-813d-9b650e39a67e,diamond-1,orange,1,176.36,71.96,238.34,387.19,0,2,6,1,16.666666
50b3acf4-020e-4407-892a-42f0df5d6c49,diamond-1,blue,0,161.84,93.09,231.5,474.89,1,0,6,1,16.666666
50b3acf4-020e-4407-892a-42f0df5d6c49,diamond-1,orange,1,165.45,79.869995,221.45999,540.07,0,1,6,4,66.666664
4e627152-95fd-47b6-ae86-ba30f9a0f7a0,diamond-1,blue,1,160.83,45.49,217.41,519.03,2,5,6,4,66.666664
4e627152-95fd-47b6-ae86-ba30f9a0f7a0,diamond-1,orange,0,179.85,51.89,188.89,404.84,5,2,7,2,28.571428
9a6e86e4-c3ce-4acc-a445-c6dae719e845,diamond-1,blue,0,161.05,94.84,206.78,597.19,4,2,5,3,60.0
9a6e86e4-c3ce-4acc-a445-c6dae719e845,diamond-1,orange,1,175.66,55.91,212.6,560.64,2,4,8,4,50.0
c8da5468-7647-4e9e-b834-360701c40b43,diamond-1,blue,0,166.93,86.71,172.34999,558.56,0,4,5,1,20.0
c8da5468-7647-4e9e-b834-360701c40b43,diamond-1,orange,1,165.53,118.520004,225.74,468.89,4,0,7,3,42.857143
aefd5b39-8026-48df-b1bf-62769bed892c,diamond-1,blue,0,159.92,86.94,166.62,552.02,2,1,6,3,50.0
aefd5b39-8026-48df-b1bf-62769bed892c,diamond-1,orange,1,139.81,145.35,252.94,509.97,1,2,10,5,50.0
3741a2ff-ea2f-41d0-b6c4-718bd94c3e83,diamond-1,blue,0,149.48999,118.08,170.94,488.72998,3,0,4,1,25.0
3741a2ff-ea2f-41d0-b6c4-718bd94c3e83,diamond-1,orange,1,150.96,97.22,207.7,419.47998,0,3,6,2,33.333332
1ac1d569-ad23-4837-aba0-492169116ae9,diamond-1,blue,1,141.26999,165.97,281.3,475.82,2,2,8,2,25.0
1ac1d569-ad23-4837-aba0-492169116ae9,diamond-1,orange,0,170.67,83.69,146.6,655.28,2,2,7,1,14.285714
98f8ef2d-6ec8-4ce2-bc38-5294ffbfa7e6,diamond-1,blue,0,153.01,94.02,213.48999,611.81,3,0,5,2,40.0
98f8ef2d-6ec8-4ce2-bc38-5294ffbfa7e6,diamond-1,orange,1,169.54,80.61,224.16,615.78,0,3,8,3,37.5
36ce1b2a-ffbb-4981-bf32-762ea282f9a7,diamond-1,blue,0,173.06,76.869995,211.72,531.2,2,1,4,2,50.0
36ce1b2a-ffbb-4981-bf32-762ea282f9a7,diamond-1,orange,1,180.22,46.25,213.57,579.38,1,2,4,3,75.0
c900d1b5-9b7b-409d-a0ca-cd87c6e1c9ee,diamond-1,blue,0,183.98001,75.32,216.34,592.95,6,1,4,1,25.0
c900d1b5-9b7b-409d-a0ca-cd87c6e1c9ee,diamond-1,orange,1,146.76,125.25,227.19,507.28,1,6,7,2,28.571428
c80f080a-e42e-455e-9449-8008d152e09f,diamond-1,blue,0,164.39,61.29,321.69998,340.41,2,3,8,0,0.0
c80f080a-e42e-455e-9449-8008d152e09f,diamond-1,orange,1,154.23001,103.53,99.53,660.55,3,2,2,2,100.0
1396e08e-f2fc-433d-a175-495505c0114e,diamond-1,blue,0,158.56,68.8,210.54999,448.99002,2,0,4,1,25.0
1396e08e-f2fc-433d-a175-495505c0114e,diamond-1,orange,1,167.0,110.67,143.8,593.63,0,2,8,2,25.0
f4050a8b-3463-4ac2-826b-df93a2727863,diamond-1,blue,1,154.26999,133.94,327.57,508.38,1,0,16,7,43.75
f4050a8b-3463-4ac2-826b-df93a2727863,diamond-1,orange,0,144.08,94.83,134.72,750.29004,0,1,4,3,75.0
54b9faa8-0ea9-4992-a452-421fcfed2cb8,diamond-1,blue,1,161.42,126.43,195.3,733.93994,0,2,9,4,44.444443
54b9faa8-0ea9-4992-a452-421fcfed2cb8,diamond-1,orange,0,164.88,85.7,247.18999,629.15,2,0,9,3,33.333332
18627cc6-32bd-4cc9-b539-364981ab6354,diamond-1,blue,1,160.74,76.68,237.43,474.09998,3,0,9,5,55.555557
18627cc6-32bd-4cc9-b539-364981ab6354,diamond-1,orange,0,137.33,142.53,175.54001,619.25,0,3,4,2,50.0
084f8d39-6aaa-4d0a-bf10-355780867ed3,diamond-1,blue,0,168.91,97.39,211.74,467.78,2,1,3,0,0.0
084f8d39-6aaa-4d0a-bf10-355780867ed3,diamond-1,orange,1,157.06,85.44,182.41,547.82996,1,2,4,2,50.0
cd2b5e9f-bd87-4edc-be19-f934011da3d4,diamond-1,blue,0,151.0,93.57,166.01999,521.86,2,0,5,0,0.0
cd2b5e9f-bd87-4edc-be19-f934011da3d4,diamond-1,orange,1,168.95,74.630005,197.6,439.69,0,2,7,1,14.285714
557cdea5-f4e6-458a-bf71-825eb211ea08,diamond-1,blue,0,162.44,65.12,185.47,537.83997,3,5,9,1,11.111111
557cdea5-f4e6-458a-bf71-825eb211ea08,diamond-1,orange,1,145.53,180.2,233.75,461.84998,5,3,7,2,28.571428
d60b5024-9052-4b15-8dfe-c8f2cc5005d2,diamond-1,blue,1,162.99,78.630005,110.1,662.47003,0,3,7,5,71.42857
d60b5024-9052-4b15-8dfe-c8f2cc5005d2,diamond-1,orange,0,173.01001,34.82,272.83002,448.34,3,0,9,0,0.0
75b3f7a0-aa47-43c9-b767-56e077ca395e,diamond-1,blue,1,158.61,77.75,217.76001,610.49,3,1,5,4,80.0
75b3f7a0-aa47-43c9-b767-56e077ca395e,diamond-1,orange,0,148.9,154.24,291.46002,521.9,1,3,6,3,50.0
761d079f-91de-496e-8293-fa618ac4a964,diamond-1,blue,1,168.15,95.37,269.74,449.18002,1,2,7,3,42.857143
761d079f-91de-496e-8293-fa618ac4a964,diamond-1,orange,0,153.69,116.189995,161.33,587.18,2,1,4,2,50.0
37ad72d0-01ba-41e2-8495-f3bc4511b294,diamond-1,blue,1,170.46,23.23,82.63,206.48001,0,0,5,4,80.0
37ad72d0-01ba-41e2-8495-f3bc4511b294,diamond-1,orange,0,147.41,34.100002,57.190002,263.9,0,0,1,0,0.0
c04fac41-3ca7-48b5-885c-40d19c84731a,diamond-1,blue,1,148.92,121.86,217.77,599.51,3,1,6,2,33.333332
c04fac41-3ca7-48b5-885c-40d19c84731a,diamond-1,orange,0,167.04001,118.82,176.09,650.05,1,3,4,1,25.0
6f3d0ce0-18d6-42c1-9478-e515d1e9a124,diamond-1,blue,1,150.94,92.689995,206.31,498.51,4,7,5,3,60.0
6f3d0ce0-18d6-42c1-9478-e515d1e9a124,diamond-1,orange,0,165.24,78.74,187.23,537.44,7,4,5,2,40.0
09276c80-eeb0-481f-bb1a-6261c4af0acf,diamond-1,blue,0,154.13,86.380005,307.38,464.53998,2,1,7,2,28.571428
09276c80-eeb0-481f-bb1a-6261c4af0acf,diamond-1,orange,1,155.12,98.03,144.86,691.01,1,2,4,4,100.0
7cdde9e2-c66e-4959-b7d9-ee50ac25ce00,diamond-1,blue,0,149.81,90.130005,199.59,537.55,1,3,3,0,0.0
7cdde9e2-c66e-4959-b7d9-ee50ac25ce00,diamond-1,orange,1,166.82,65.619995,220.01001,475.80002,3,1,5,3,60.0
fbbaa95a-7ea0-4d39-8323-9f4dc5600dba,diamond-1,blue,1,146.45999,89.22,205.0,539.12,5,1,4,2,50.0
fbbaa95a-7ea0-4d39-8323-9f4dc5600dba,diamond-1,orange,0,136.03,156.76,281.94998,429.31998,1,5,7,1,14.285714
a7690755-7581-4dc2-8d13-a6cd8fc7d607,diamond-1,blue,0,150.97,60.7,108.82,377.59,3,5,2,1,50.0
a7690755-7581-4dc2-8d13-a6cd8fc7d607,diamond-1,orange,1,156.26001,40.809998,162.97,311.03,5,3,7,4,57.142857
cc90244f-8475-4192-bc53-14227bf0be69,diamond-1,blue,0,141.48001,132.54001,139.23999,512.48,2,4,4,0,0.0
cc90244f-8475-4192-bc53-14227bf0be69,diamond-1,orange,1,171.79001,59.9,240.17001,395.7,4,2,6,2,33.333332
06fe96a1-7bc0-41ca-b5e0-cdfd74aa1621,diamond-1,blue,1,148.17,71.659996,290.1,338.07,2,5,4,4,100.0
06fe96a1-7bc0-41ca-b5e0-cdfd74aa1621,diamond-1,orange,0,146.78,89.67,156.07999,567.48,5,2,1,1,100.0
3bb1648c-427d-4ddd-8a1b-32346d11bee7,diamond-1,blue,0,164.23999,71.28999,187.6,521.81006,0,2,5,1,20.0
3bb1648c-427d-4ddd-8a1b-32346d11bee7,diamond-1,orange,1,160.07,58.6,243.11,458.85,2,0,4,2,50.0
963d9dbe-b492-493e-b1bd-7db77878adbe,diamond-1,blue,0,185.88,52.160004,260.61,720.17004,1,5,5,0,0.0
963d9dbe-b492-493e-b1bd-7db77878adbe,diamond-1,orange,1,186.62,60.13,292.93,686.37,5,1,8,1,12.5
fcd67914-bd1d-4c11-80de-8e96ec3c5689,diamond-1,blue,0,138.79,124.07,166.48001,581.47,2,0,5,0,0.0
fcd67914-bd1d-4c11-80de-8e96ec3c5689,diamond-1,orange,1,162.74,93.28,287.72,360.52002,0,2,11,4,36.363636
82e59c1d-8192-4804-b485-3ee9966c4069,diamond-1,blue,1,176.87,54.12,184.97,364.59,5,3,9,4,44.444443
82e59c1d-8192-4804-b485-3ee9966c4069,diamond-1,orange,0,158.5,95.700005,149.26001,422.24997,3,5,3,1,33.333332
16840e17-3065-45b4-a58a-8a4e089353bd,diamond-1,blue,0,162.46,72.03,137.70999,671.58997,0,1,3,1,33.333332
16840e17-3065-45b4-a58a-8a4e089353bd,diamond-1,orange,1,148.41,113.93,299.1,451.68,1,0,13,4,30.76923
602806b4-63c7-4a5f-b21b-682a8ebd98e1,diamond-1,blue,1,153.64,108.77,211.08,507.12,0,1,10,5,50.0
602806b4-63c7-4a5f-b21b-682a8ebd98e1,diamond-1,orange,0,157.73,112.58,223.66,505.88,1,0,2,0,0.0
e009de0b-70bb-4887-a1c9-68467579480e,diamond-1,blue,0,153.08,66.73,130.82,525.12,2,3,2,0,0.0
e009de0b-70bb-4887-a1c9-68467579480e,diamond-1,orange,1,166.07,45.55,222.40999,362.88,3,2,10,3,30.0
4be10726-8ab9-41a0-b030-9411f6e2ca33,diamond-1,blue,1,153.66,62.54,214.85,405.19998,3,0,9,5,55.555557
4be10726-8ab9-41a0-b030-9411f6e2ca33,diamond-1,orange,0,155.45,99.42,159.39,491.96,0,3,6,1,16.666666
ecad626b-8b62-4988-a2d0-bb7547f368c8,diamond-1,blue,0,151.3,60.96,176.93,537.37,2,2,8,2,25.0
ecad626b-8b62-4988-a2d0-bb7547f368c8,diamond-1,orange,1,149.98001,89.27,223.07,487.71997,2,2,8,3,37.5
fcd31c26-a1ad-4f73-b539-1c99cd20fc73,diamond-1,blue,0,155.81,86.14,259.90997,514.3,2,3,4,1,25.0
fcd31c26-a1ad-4f73-b539-1c99cd20fc73,diamond-1,orange,1,169.91,81.82,218.34,595.5,3,2,8,6,75.0
b5f60f6c-aae5-48ba-ade9-befb3afebcd5,diamond-1,blue,1,155.04001,114.2,143.5,623.46,0,2,7,4,57.142857
b5f60f6c-aae5-48ba-ade9-befb3afebcd5,diamond-1,orange,0,147.88,106.95,271.01,401.66998,2,0,6,1,16.666666
ac9f6b3e-09bc-4e65-9c15-237d75776fc9,diamond-1,blue,1,159.9,122.25,248.38,452.39,2,1,7,3,42.857143
ac9f6b3e-09bc-4e65-9c15-237d75776fc9,diamond-1,orange,0,159.19,115.740005,223.31999,495.68,1,2,6,2,33.333332
8bf9fad8-4d3c-4f62-9d52-f4bcf544924a,diamond-1,blue,0,149.77,118.630005,150.48001,563.94995,1,1,6,2,33.333332
8bf9fad8-4d3c-4f62-9d52-f4bcf544924a,diamond-1,orange,1,162.04,97.5,270.98,445.7,1,1,7,4,57.142857
ba04ad7a-a35f-4147-a3ef-2be98d83e6b3,diamond-1,blue,1,164.22,137.86,277.86,422.40002,1,2,12,4,33.333332
ba04ad7a-a35f-4147-a3ef-2be98d83e6b3,diamond-1,orange,0,157.54,76.2,142.44,588.12,2,1,4,1,25.0
48018ec9-c19b-40d3-b04c-2f4ae556acf5,diamond-1,blue,0,148.93,112.55,175.42,496.14,3,2,2,0,0.0
48018ec9-c19b-40d3-b04c-2f4ae556acf5,diamond-1,orange,1,152.17,71.06,195.72,477.19,2,3,5,2,40.0
a13c0b29-742c-4570-9deb-5d690f077bf8,diamond-1,blue,0,176.88,60.660004,228.69,447.91,1,3,7,0,0.0
a13c0b29-742c-4570-9deb-5d690f077bf8,diamond-1,orange,1,136.10999,177.23999,207.83002,508.97,3,1,4,4,100.0
aee86cef-99bc-4c87-9193-7c5c0512c985,champion-1,blue,1,130.1,174.35,211.03,597.27,7,0,9,4,44.444443
aee86cef-99bc-4c87-9193-7c5c0512c985,champion-1,orange,0,145.44,134.92,263.2,466.04,0,7,10,3,30.0
668185c6-5bfd-41e8-90dc-1555394a89ca,champion-1,blue,0,165.87,61.039997,214.25,432.39,1,4,8,1,12.5
668185c6-5bfd-41e8-90dc-1555394a89ca,champion-1,orange,1,162.51999,100.83,185.29,541.26,4,1,9,2,22.222221
2269fa7b-521f-4131-a321-f4fc76dea6ba,champion-1,blue,0,154.92,94.25,177.15001,584.13,0,1,7,2,28.571428
2269fa7b-521f-4131-a321-f4fc76dea6ba,champion-1,orange,1,164.28,107.38,231.53,499.51,1,0,6,3,50.0
25abe472-4d67-44a2-b924-1b5948625a90,champion-1,blue,1,141.61,175.55,239.95,468.76,4,4,10,3,30.0
25abe472-4d67-44a2-b924-1b5948625a90,champion-1,orange,0,170.39,103.57,151.75,575.68,4,4,5,2,40.0
5edda5f1-a6dc-4336-bd83-1b82361af35e,champion-1,blue,1,159.95999,107.28,212.29001,471.59003,2,2,9,4,44.444443
5edda5f1-a6dc-4336-bd83-1b82361af35e,champion-1,orange,0,148.01,88.990005,211.12,498.47,2,2,7,2,28.571428
233742cd-858a-430d-8b73-3f5c127c47a8,champion-1,blue,0,151.29999,122.21001,221.09,455.90002,7,1,6,1,16.666666
233742cd-858a-430d-8b73-3f5c127c47a8,champion-1,orange,1,164.81999,81.58,209.54999,478.63,1,7,6,2,33.333332
2dd6bc35-c8fb-4363-a910-31738164379c,champion-1,blue,1,180.07,67.15,196.47,512.55,5,2,10,4,40.0
2dd6bc35-c8fb-4363-a910-31738164379c,champion-1,orange,0,139.42,126.18,191.38,501.68002,2,5,8,3,37.5
87b2dda7-67b3-42fd-b3a1-10f7015ce855,champion-1,blue,1,176.07,50.839996,241.26999,411.27002,1,0,8,2,25.0
87b2dda7-67b3-42fd-b3a1-10f7015ce855,champion-1,orange,0,171.23999,81.43,134.01999,548.97,0,1,1,1,100.0
041b94d4-0750-4cc7-bf11-282656a5fa65,champion-1,blue,0,162.57,29.64,71.94,179.84,0,0,1,0,0.0
041b94d4-0750-4cc7-bf11-282656a5fa65,champion-1,orange,1,136.14,54.33,73.04,156.91,0,0,3,3,100.0
127ab88f-29ed-4a17-a2f8-891bd479d8d0,champion-1,blue,0,145.58,158.15,233.16,452.75998,1,2,6,2,33.333332
